"id","link","internalLevel","internalSubtype","quality","value","level","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"881981","|H0:item:23668:122:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","122","3","25","27","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","0","(2 items) Adds 40 Stamina Recovery","(3 items) Adds 303 Maximum Stamina","(4 items) Adds 40 Stamina Recovery","Increase Maximum Stamina by |cffffff280|r.","unknown"
"881060","|H0:item:23668:4:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","4","3","27","27","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 51 Stamina Recovery","(3 items) Adds 382 Maximum Stamina","(4 items) Adds 51 Stamina Recovery","Increase Maximum Stamina by |cffffff350|r.","dropped"
"881759","|H0:item:23668:50:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","50","3","27","27","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 51 Stamina Recovery","(3 items) Adds 382 Maximum Stamina","(4 items) Adds 51 Stamina Recovery","Increase Maximum Stamina by |cffffff350|r.","unknown"
"881063","|H0:item:23668:7:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","7","3","28","27","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","dropped"
"881299","|H0:item:23668:11:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","11","3","28","27","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","dropped"
"881505","|H0:item:23668:22:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","22","3","28","27","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 54 Stamina Recovery","(3 items) Adds 405 Maximum Stamina","(4 items) Adds 54 Stamina Recovery","Increase Maximum Stamina by |cffffff370|r.","crafted"
"881758","|H0:item:23668:49:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","49","3","28","27","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","unknown"
"881982","|H0:item:23668:123:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","123","4","25","27","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","0","(2 items) Adds 40 Stamina Recovery","(3 items) Adds 303 Maximum Stamina","(4 items) Adds 40 Stamina Recovery","Increase Maximum Stamina by |cffffff280|r.","unknown"
"881061","|H0:item:23668:5:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","5","4","30","27","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 55 Stamina Recovery","(3 items) Adds 416 Maximum Stamina","(4 items) Adds 55 Stamina Recovery","Increase Maximum Stamina by |cffffff380|r.","dropped"
"881064","|H0:item:23668:8:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","8","4","30","27","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 57 Stamina Recovery","(3 items) Adds 427 Maximum Stamina","(4 items) Adds 57 Stamina Recovery","Increase Maximum Stamina by |cffffff390|r.","dropped"
"881506","|H0:item:23668:23:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","23","4","30","27","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 58 Stamina Recovery","(3 items) Adds 438 Maximum Stamina","(4 items) Adds 58 Stamina Recovery","Increase Maximum Stamina by |cffffff400|r.","crafted"
"881983","|H0:item:23668:124:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","124","5","25","27","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","0","(2 items) Adds 40 Stamina Recovery","(3 items) Adds 303 Maximum Stamina","(4 items) Adds 40 Stamina Recovery","Increase Maximum Stamina by |cffffff280|r.","unknown"
"881062","|H0:item:23668:6:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","6","5","31","27","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","4","(2 items) Adds 60 Stamina Recovery","(3 items) Adds 450 Maximum Stamina","(4 items) Adds 60 Stamina Recovery","Increase Maximum Stamina by |cffffff410|r.","dropped"
"881507","|H0:item:23668:24:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","24","5","31","27","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","4","(2 items) Adds 63 Stamina Recovery","(3 items) Adds 472 Maximum Stamina","(4 items) Adds 63 Stamina Recovery","Increase Maximum Stamina by |cffffff430|r.","crafted"
"881066","|H0:item:23668:1:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","1","0","25","28","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 42 Stamina Recovery","(3 items) Adds 315 Maximum Stamina","(4 items) Adds 42 Stamina Recovery","Increase Maximum Stamina by |cffffff290|r.","dropped"
"882203","|H0:item:23668:177:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","177","0","26","28","","","4","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","unknown"
"882153","|H0:item:23668:175:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","175","1","25","28","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 42 Stamina Recovery","(3 items) Adds 315 Maximum Stamina","(4 items) Adds 42 Stamina Recovery","Increase Maximum Stamina by |cffffff290|r.","unknown"
"881067","|H0:item:23668:2:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","2","1","26","28","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","dropped"
"881508","|H0:item:23668:20:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","20","1","26","28","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 46 Stamina Recovery","(3 items) Adds 348 Maximum Stamina","(4 items) Adds 46 Stamina Recovery","Increase Maximum Stamina by |cffffff320|r.","crafted"
"881984","|H0:item:23668:121:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","121","2","25","28","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 42 Stamina Recovery","(3 items) Adds 315 Maximum Stamina","(4 items) Adds 42 Stamina Recovery","Increase Maximum Stamina by |cffffff290|r.","unknown"
"881350","|H0:item:23668:19:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","19","2","26","28","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 46 Stamina Recovery","(3 items) Adds 348 Maximum Stamina","(4 items) Adds 46 Stamina Recovery","Increase Maximum Stamina by |cffffff320|r.","unknown"
"881068","|H0:item:23668:3:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","3","2","27","28","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 49 Stamina Recovery","(3 items) Adds 371 Maximum Stamina","(4 items) Adds 49 Stamina Recovery","Increase Maximum Stamina by |cffffff340|r.","dropped"
"881074","|H0:item:23668:9:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","9","2","27","28","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 51 Stamina Recovery","(3 items) Adds 382 Maximum Stamina","(4 items) Adds 51 Stamina Recovery","Increase Maximum Stamina by |cffffff350|r.","dropped"
"881509","|H0:item:23668:21:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","21","2","27","28","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 51 Stamina Recovery","(3 items) Adds 382 Maximum Stamina","(4 items) Adds 51 Stamina Recovery","Increase Maximum Stamina by |cffffff350|r.","crafted"
"881670","|H0:item:23668:31:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","31","2","27","28","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 48 Stamina Recovery","(3 items) Adds 360 Maximum Stamina","(4 items) Adds 48 Stamina Recovery","Increase Maximum Stamina by |cffffff330|r.","crafted"
"881985","|H0:item:23668:122:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","122","3","25","28","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","0","(2 items) Adds 42 Stamina Recovery","(3 items) Adds 315 Maximum Stamina","(4 items) Adds 42 Stamina Recovery","Increase Maximum Stamina by |cffffff290|r.","unknown"
"881069","|H0:item:23668:4:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","4","3","28","28","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","dropped"
"881072","|H0:item:23668:7:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","7","3","28","28","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 54 Stamina Recovery","(3 items) Adds 405 Maximum Stamina","(4 items) Adds 54 Stamina Recovery","Increase Maximum Stamina by |cffffff370|r.","dropped"
"881300","|H0:item:23668:11:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","11","3","28","28","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 54 Stamina Recovery","(3 items) Adds 405 Maximum Stamina","(4 items) Adds 54 Stamina Recovery","Increase Maximum Stamina by |cffffff370|r.","dropped"
"881760","|H0:item:23668:49:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","49","3","28","28","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 54 Stamina Recovery","(3 items) Adds 405 Maximum Stamina","(4 items) Adds 54 Stamina Recovery","Increase Maximum Stamina by |cffffff370|r.","unknown"
"881761","|H0:item:23668:50:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","50","3","28","28","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","unknown"
"881510","|H0:item:23668:22:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","22","3","30","28","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 55 Stamina Recovery","(3 items) Adds 416 Maximum Stamina","(4 items) Adds 55 Stamina Recovery","Increase Maximum Stamina by |cffffff380|r.","crafted"
"881986","|H0:item:23668:123:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","123","4","25","28","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","0","(2 items) Adds 42 Stamina Recovery","(3 items) Adds 315 Maximum Stamina","(4 items) Adds 42 Stamina Recovery","Increase Maximum Stamina by |cffffff290|r.","unknown"
"881070","|H0:item:23668:5:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","5","4","30","28","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 57 Stamina Recovery","(3 items) Adds 427 Maximum Stamina","(4 items) Adds 57 Stamina Recovery","Increase Maximum Stamina by |cffffff390|r.","dropped"
"881073","|H0:item:23668:8:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","8","4","30","28","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 58 Stamina Recovery","(3 items) Adds 438 Maximum Stamina","(4 items) Adds 58 Stamina Recovery","Increase Maximum Stamina by |cffffff400|r.","dropped"
"881511","|H0:item:23668:23:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","23","4","31","28","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 60 Stamina Recovery","(3 items) Adds 450 Maximum Stamina","(4 items) Adds 60 Stamina Recovery","Increase Maximum Stamina by |cffffff410|r.","crafted"
"881987","|H0:item:23668:124:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","124","5","25","28","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","0","(2 items) Adds 42 Stamina Recovery","(3 items) Adds 315 Maximum Stamina","(4 items) Adds 42 Stamina Recovery","Increase Maximum Stamina by |cffffff290|r.","unknown"
"881071","|H0:item:23668:6:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","6","5","31","28","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","4","(2 items) Adds 61 Stamina Recovery","(3 items) Adds 461 Maximum Stamina","(4 items) Adds 61 Stamina Recovery","Increase Maximum Stamina by |cffffff420|r.","dropped"
"881512","|H0:item:23668:24:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","28","24","5","32","28","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","4","(2 items) Adds 64 Stamina Recovery","(3 items) Adds 483 Maximum Stamina","(4 items) Adds 64 Stamina Recovery","Increase Maximum Stamina by |cffffff440|r.","crafted"
"881075","|H0:item:23668:1:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","1","0","26","29","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","dropped"
"882204","|H0:item:23668:177:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","177","0","26","29","","","4","(2 items) Adds 45 Stamina Recovery","(3 items) Adds 337 Maximum Stamina","(4 items) Adds 45 Stamina Recovery","Increase Maximum Stamina by |cffffff310|r.","unknown"
"881076","|H0:item:23668:2:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","2","1","26","29","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 45 Stamina Recovery","(3 items) Adds 337 Maximum Stamina","(4 items) Adds 45 Stamina Recovery","Increase Maximum Stamina by |cffffff310|r.","dropped"
"882154","|H0:item:23668:175:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","175","1","26","29","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","unknown"
"881513","|H0:item:23668:20:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","20","1","27","29","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 48 Stamina Recovery","(3 items) Adds 360 Maximum Stamina","(4 items) Adds 48 Stamina Recovery","Increase Maximum Stamina by |cffffff330|r.","crafted"
"881988","|H0:item:23668:121:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","121","2","26","29","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","unknown"
"881077","|H0:item:23668:3:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","3","2","27","29","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 51 Stamina Recovery","(3 items) Adds 382 Maximum Stamina","(4 items) Adds 51 Stamina Recovery","Increase Maximum Stamina by |cffffff350|r.","dropped"
"881351","|H0:item:23668:19:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","19","2","27","29","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 48 Stamina Recovery","(3 items) Adds 360 Maximum Stamina","(4 items) Adds 48 Stamina Recovery","Increase Maximum Stamina by |cffffff330|r.","unknown"
"881671","|H0:item:23668:31:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","31","2","27","29","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 49 Stamina Recovery","(3 items) Adds 371 Maximum Stamina","(4 items) Adds 49 Stamina Recovery","Increase Maximum Stamina by |cffffff340|r.","crafted"
"881083","|H0:item:23668:9:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","9","2","28","29","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","dropped"
"881514","|H0:item:23668:21:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","21","2","28","29","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","crafted"
"881989","|H0:item:23668:122:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","122","3","26","29","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","0","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","unknown"
"881078","|H0:item:23668:4:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","4","3","28","29","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 54 Stamina Recovery","(3 items) Adds 405 Maximum Stamina","(4 items) Adds 54 Stamina Recovery","Increase Maximum Stamina by |cffffff370|r.","dropped"
"881763","|H0:item:23668:50:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","50","3","28","29","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 54 Stamina Recovery","(3 items) Adds 405 Maximum Stamina","(4 items) Adds 54 Stamina Recovery","Increase Maximum Stamina by |cffffff370|r.","unknown"
"881081","|H0:item:23668:7:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","7","3","30","29","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 55 Stamina Recovery","(3 items) Adds 416 Maximum Stamina","(4 items) Adds 55 Stamina Recovery","Increase Maximum Stamina by |cffffff380|r.","dropped"
"881301","|H0:item:23668:11:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","11","3","30","29","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 55 Stamina Recovery","(3 items) Adds 416 Maximum Stamina","(4 items) Adds 55 Stamina Recovery","Increase Maximum Stamina by |cffffff380|r.","dropped"
"881515","|H0:item:23668:22:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","22","3","30","29","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 57 Stamina Recovery","(3 items) Adds 427 Maximum Stamina","(4 items) Adds 57 Stamina Recovery","Increase Maximum Stamina by |cffffff390|r.","crafted"
"881762","|H0:item:23668:49:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","49","3","30","29","Stamina Recovery Enchantment","Adds |cffffff72|r Stamina Recovery.","4","(2 items) Adds 55 Stamina Recovery","(3 items) Adds 416 Maximum Stamina","(4 items) Adds 55 Stamina Recovery","Increase Maximum Stamina by |cffffff380|r.","unknown"
"881990","|H0:item:23668:123:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","123","4","26","29","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","0","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","unknown"
"881079","|H0:item:23668:5:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","5","4","30","29","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 58 Stamina Recovery","(3 items) Adds 438 Maximum Stamina","(4 items) Adds 58 Stamina Recovery","Increase Maximum Stamina by |cffffff400|r.","dropped"
"881082","|H0:item:23668:8:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","8","4","31","29","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 60 Stamina Recovery","(3 items) Adds 450 Maximum Stamina","(4 items) Adds 60 Stamina Recovery","Increase Maximum Stamina by |cffffff410|r.","dropped"
"881516","|H0:item:23668:23:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","23","4","31","29","Stamina Recovery Enchantment","Adds |cffffff78|r Stamina Recovery.","4","(2 items) Adds 61 Stamina Recovery","(3 items) Adds 461 Maximum Stamina","(4 items) Adds 61 Stamina Recovery","Increase Maximum Stamina by |cffffff420|r.","crafted"
"881991","|H0:item:23668:124:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","124","5","26","29","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","0","(2 items) Adds 43 Stamina Recovery","(3 items) Adds 326 Maximum Stamina","(4 items) Adds 43 Stamina Recovery","Increase Maximum Stamina by |cffffff300|r.","unknown"
"881080","|H0:item:23668:6:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","6","5","31","29","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","4","(2 items) Adds 63 Stamina Recovery","(3 items) Adds 472 Maximum Stamina","(4 items) Adds 63 Stamina Recovery","Increase Maximum Stamina by |cffffff430|r.","dropped"
"881517","|H0:item:23668:24:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","29","24","5","32","29","Stamina Recovery Enchantment","Adds |cffffff84|r Stamina Recovery.","4","(2 items) Adds 66 Stamina Recovery","(3 items) Adds 495 Maximum Stamina","(4 items) Adds 66 Stamina Recovery","Increase Maximum Stamina by |cffffff450|r.","crafted"
"881084","|H0:item:23668:1:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","1","0","26","30","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 45 Stamina Recovery","(3 items) Adds 337 Maximum Stamina","(4 items) Adds 45 Stamina Recovery","Increase Maximum Stamina by |cffffff310|r.","dropped"
"882205","|H0:item:23668:177:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","177","0","26","30","","","4","(2 items) Adds 46 Stamina Recovery","(3 items) Adds 348 Maximum Stamina","(4 items) Adds 46 Stamina Recovery","Increase Maximum Stamina by |cffffff320|r.","unknown"
"881085","|H0:item:23668:2:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","2","1","26","30","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 46 Stamina Recovery","(3 items) Adds 348 Maximum Stamina","(4 items) Adds 46 Stamina Recovery","Increase Maximum Stamina by |cffffff320|r.","dropped"
"882155","|H0:item:23668:175:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","175","1","26","30","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 45 Stamina Recovery","(3 items) Adds 337 Maximum Stamina","(4 items) Adds 45 Stamina Recovery","Increase Maximum Stamina by |cffffff310|r.","unknown"
"881518","|H0:item:23668:20:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","20","1","27","30","Stamina Recovery Enchantment","Adds |cffffff60|r Stamina Recovery.","4","(2 items) Adds 49 Stamina Recovery","(3 items) Adds 371 Maximum Stamina","(4 items) Adds 49 Stamina Recovery","Increase Maximum Stamina by |cffffff340|r.","crafted"
"881992","|H0:item:23668:121:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","121","2","26","30","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 45 Stamina Recovery","(3 items) Adds 337 Maximum Stamina","(4 items) Adds 45 Stamina Recovery","Increase Maximum Stamina by |cffffff310|r.","unknown"
"881352","|H0:item:23668:19:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","19","2","27","30","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 49 Stamina Recovery","(3 items) Adds 371 Maximum Stamina","(4 items) Adds 49 Stamina Recovery","Increase Maximum Stamina by |cffffff340|r.","unknown"
"881672","|H0:item:23668:31:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","31","2","27","30","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 51 Stamina Recovery","(3 items) Adds 382 Maximum Stamina","(4 items) Adds 51 Stamina Recovery","Increase Maximum Stamina by |cffffff350|r.","crafted"
"881086","|H0:item:23668:3:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","30","3","2","28","30","Stamina Recovery Enchantment","Adds |cffffff66|r Stamina Recovery.","4","(2 items) Adds 52 Stamina Recovery","(3 items) Adds 393 Maximum Stamina","(4 items) Adds 52 Stamina Recovery","Increase Maximum Stamina by |cffffff360|r.","dropped"
