"id","link","internalLevel","internalSubtype","name","quality","value","level","enchantName","enchantDesc","comment"
"970098","|H0:item:26588:7:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","7","moderate glyph of stamina","3","6","33","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970286","|H0:item:26588:11:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","11","moderate glyph of stamina","3","6","33","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970516","|H0:item:26588:22:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","22","moderate glyph of stamina","3","6","33","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","crafted"
"970751","|H0:item:26588:49:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","49","moderate glyph of stamina","3","6","33","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970752","|H0:item:26588:50:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","50","moderate glyph of stamina","3","6","33","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970987","|H0:item:26588:123:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","123","moderate glyph of stamina","4","5","33","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","unknown"
"970096","|H0:item:26588:5:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","5","moderate glyph of stamina","4","6","33","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","dropped"
"970099","|H0:item:26588:8:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","8","moderate glyph of stamina","4","6","33","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","dropped"
"970517","|H0:item:26588:23:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","23","moderate glyph of stamina","4","6","33","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","crafted"
"970988","|H0:item:26588:124:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","124","moderate glyph of stamina","5","5","33","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","unknown"
"970097","|H0:item:26588:6:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","6","moderate glyph of stamina","5","6","33","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","dropped"
"970518","|H0:item:26588:24:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","24","moderate glyph of stamina","5","7","33","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","crafted"
"970101","|H0:item:26588:1:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","1","moderate glyph of stamina","0","5","34","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","dropped"
"971190","|H0:item:26588:177:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","177","moderate glyph of stamina","0","5","34","","","unknown"
"970102","|H0:item:26588:2:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","2","moderate glyph of stamina","1","5","34","Maximum Stamina Enchantment","Adds |cffffff170|r Maximum Stamina.","dropped"
"971140","|H0:item:26588:175:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","175","moderate glyph of stamina","1","5","34","Maximum Stamina Enchantment","Adds |cffffff170|r Maximum Stamina.","unknown"
"970519","|H0:item:26588:20:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","20","moderate glyph of stamina","1","6","34","Maximum Stamina Enchantment","Adds |cffffff170|r Maximum Stamina.","crafted"
"970989","|H0:item:26588:121:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","121","moderate glyph of stamina","2","5","34","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","unknown"
"970103","|H0:item:26588:3:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","3","moderate glyph of stamina","2","6","34","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","dropped"
"970109","|H0:item:26588:9:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","9","moderate glyph of stamina","2","6","34","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","dropped"
"970337","|H0:item:26588:19:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","19","moderate glyph of stamina","2","6","34","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","unknown"
"970520","|H0:item:26588:21:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","21","moderate glyph of stamina","2","6","34","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","crafted"
"970657","|H0:item:26588:31:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","31","moderate glyph of stamina","2","6","34","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","crafted"
"970990","|H0:item:26588:122:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","122","moderate glyph of stamina","3","5","34","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970104","|H0:item:26588:4:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","4","moderate glyph of stamina","3","6","34","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970107","|H0:item:26588:7:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","7","moderate glyph of stamina","3","6","34","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970287","|H0:item:26588:11:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","11","moderate glyph of stamina","3","6","34","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970521","|H0:item:26588:22:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","22","moderate glyph of stamina","3","6","34","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","crafted"
"970753","|H0:item:26588:49:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","49","moderate glyph of stamina","3","6","34","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970754","|H0:item:26588:50:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","50","moderate glyph of stamina","3","6","34","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970991","|H0:item:26588:123:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","123","moderate glyph of stamina","4","5","34","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","unknown"
"970105","|H0:item:26588:5:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","5","moderate glyph of stamina","4","6","34","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","dropped"
"970108","|H0:item:26588:8:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","8","moderate glyph of stamina","4","6","34","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","dropped"
"970522","|H0:item:26588:23:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","23","moderate glyph of stamina","4","6","34","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","crafted"
"970992","|H0:item:26588:124:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","124","moderate glyph of stamina","5","5","34","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","unknown"
"970106","|H0:item:26588:6:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","6","moderate glyph of stamina","5","6","34","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","dropped"
"970523","|H0:item:26588:24:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","24","moderate glyph of stamina","5","7","34","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","crafted"
"970110","|H0:item:26588:1:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","1","moderate glyph of stamina","0","5","35","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","dropped"
"971191","|H0:item:26588:177:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","177","moderate glyph of stamina","0","5","35","","","unknown"
"970111","|H0:item:26588:2:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","2","moderate glyph of stamina","1","5","35","Maximum Stamina Enchantment","Adds |cffffff170|r Maximum Stamina.","dropped"
"971141","|H0:item:26588:175:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","175","moderate glyph of stamina","1","5","35","Maximum Stamina Enchantment","Adds |cffffff170|r Maximum Stamina.","unknown"
"970524","|H0:item:26588:20:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","20","moderate glyph of stamina","1","6","35","Maximum Stamina Enchantment","Adds |cffffff170|r Maximum Stamina.","crafted"
"970993","|H0:item:26588:121:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","121","moderate glyph of stamina","2","5","35","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","unknown"
"970112","|H0:item:26588:3:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","3","moderate glyph of stamina","2","6","35","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","dropped"
"970118","|H0:item:26588:9:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","9","moderate glyph of stamina","2","6","35","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","dropped"
"970338","|H0:item:26588:19:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","19","moderate glyph of stamina","2","6","35","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","unknown"
"970525","|H0:item:26588:21:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","21","moderate glyph of stamina","2","6","35","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","crafted"
"970658","|H0:item:26588:31:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","31","moderate glyph of stamina","2","6","35","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","crafted"
"970994","|H0:item:26588:122:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","122","moderate glyph of stamina","3","5","35","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970113","|H0:item:26588:4:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","4","moderate glyph of stamina","3","6","35","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970116","|H0:item:26588:7:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","7","moderate glyph of stamina","3","6","35","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970288","|H0:item:26588:11:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","11","moderate glyph of stamina","3","6","35","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","dropped"
"970526","|H0:item:26588:22:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","22","moderate glyph of stamina","3","6","35","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","crafted"
"970755","|H0:item:26588:49:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","49","moderate glyph of stamina","3","6","35","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970756","|H0:item:26588:50:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","50","moderate glyph of stamina","3","6","35","Maximum Stamina Enchantment","Adds |cffffff194|r Maximum Stamina.","unknown"
"970995","|H0:item:26588:123:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","123","moderate glyph of stamina","4","5","35","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","unknown"
"970114","|H0:item:26588:5:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","5","moderate glyph of stamina","4","6","35","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","dropped"
"970117","|H0:item:26588:8:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","8","moderate glyph of stamina","4","6","35","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","dropped"
"970527","|H0:item:26588:23:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","23","moderate glyph of stamina","4","6","35","Maximum Stamina Enchantment","Adds |cffffff204|r Maximum Stamina.","crafted"
"970996","|H0:item:26588:124:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","124","moderate glyph of stamina","5","5","35","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","unknown"
"970115","|H0:item:26588:6:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","6","moderate glyph of stamina","5","7","35","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","dropped"
"970528","|H0:item:26588:24:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","24","moderate glyph of stamina","5","7","35","Maximum Stamina Enchantment","Adds |cffffff221|r Maximum Stamina.","crafted"
"970119","|H0:item:26588:1:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","1","average glyph of stamina","0","5","36","Maximum Stamina Enchantment","Adds |cffffff180|r Maximum Stamina.","dropped"
"971192","|H0:item:26588:177:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","177","average glyph of stamina","0","6","36","","","unknown"
"971142","|H0:item:26588:175:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","175","average glyph of stamina","1","5","36","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","unknown"
"970120","|H0:item:26588:2:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","2","average glyph of stamina","1","6","36","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","dropped"
"970529","|H0:item:26588:20:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","20","average glyph of stamina","1","6","36","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","crafted"
"970997","|H0:item:26588:121:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","121","average glyph of stamina","2","5","36","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","unknown"
"970121","|H0:item:26588:3:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","3","average glyph of stamina","2","6","36","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"970127","|H0:item:26588:9:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","9","average glyph of stamina","2","6","36","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"970339","|H0:item:26588:19:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","19","average glyph of stamina","2","6","36","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","unknown"
"970530","|H0:item:26588:21:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","21","average glyph of stamina","2","6","36","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","crafted"
"970659","|H0:item:26588:31:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","31","average glyph of stamina","2","6","36","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","crafted"
"970998","|H0:item:26588:122:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","122","average glyph of stamina","3","5","36","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","unknown"
"970122","|H0:item:26588:4:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","4","average glyph of stamina","3","6","36","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","dropped"
"970125","|H0:item:26588:7:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","7","average glyph of stamina","3","6","36","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","dropped"
"970289","|H0:item:26588:11:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","11","average glyph of stamina","3","6","36","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","dropped"
"970531","|H0:item:26588:22:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","22","average glyph of stamina","3","6","36","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","crafted"
"970757","|H0:item:26588:49:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","49","average glyph of stamina","3","6","36","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","unknown"
"970758","|H0:item:26588:50:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","50","average glyph of stamina","3","6","36","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","unknown"
"970999","|H0:item:26588:123:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","123","average glyph of stamina","4","5","36","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","unknown"
"970123","|H0:item:26588:5:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","5","average glyph of stamina","4","6","36","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","dropped"
"970126","|H0:item:26588:8:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","8","average glyph of stamina","4","6","36","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","dropped"
"970532","|H0:item:26588:23:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","23","average glyph of stamina","4","7","36","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","crafted"
"971000","|H0:item:26588:124:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","124","average glyph of stamina","5","5","36","Maximum Stamina Enchantment","Adds |cffffff255|r Maximum Stamina.","unknown"
"970124","|H0:item:26588:6:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","6","average glyph of stamina","5","7","36","Maximum Stamina Enchantment","Adds |cffffff255|r Maximum Stamina.","dropped"
"970533","|H0:item:26588:24:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","24","average glyph of stamina","5","7","36","Maximum Stamina Enchantment","Adds |cffffff255|r Maximum Stamina.","crafted"
"970128","|H0:item:26588:1:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","1","average glyph of stamina","0","6","37","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"971193","|H0:item:26588:177:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","177","average glyph of stamina","0","6","37","","","unknown"
"970129","|H0:item:26588:2:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","2","average glyph of stamina","1","6","37","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","dropped"
"970534","|H0:item:26588:20:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","20","average glyph of stamina","1","6","37","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","crafted"
"971143","|H0:item:26588:175:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","175","average glyph of stamina","1","6","37","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","unknown"
"970130","|H0:item:26588:3:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","3","average glyph of stamina","2","6","37","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"970136","|H0:item:26588:9:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","9","average glyph of stamina","2","6","37","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"970340","|H0:item:26588:19:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","19","average glyph of stamina","2","6","37","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","unknown"
"970535","|H0:item:26588:21:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","21","average glyph of stamina","2","6","37","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","crafted"
"970660","|H0:item:26588:31:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","31","average glyph of stamina","2","6","37","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","crafted"
"971001","|H0:item:26588:121:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","121","average glyph of stamina","2","6","37","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","unknown"
"970131","|H0:item:26588:4:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","4","average glyph of stamina","3","6","37","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","dropped"
"970134","|H0:item:26588:7:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","7","average glyph of stamina","3","6","37","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","dropped"
"970290","|H0:item:26588:11:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","11","average glyph of stamina","3","6","37","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","dropped"
"970536","|H0:item:26588:22:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","22","average glyph of stamina","3","6","37","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","crafted"
"970759","|H0:item:26588:49:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","49","average glyph of stamina","3","6","37","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","unknown"
"970760","|H0:item:26588:50:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","50","average glyph of stamina","3","6","37","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","unknown"
"971002","|H0:item:26588:122:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","122","average glyph of stamina","3","6","37","Maximum Stamina Enchantment","Adds |cffffff223|r Maximum Stamina.","unknown"
"970132","|H0:item:26588:5:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","5","average glyph of stamina","4","6","37","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","dropped"
"971003","|H0:item:26588:123:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","123","average glyph of stamina","4","6","37","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","unknown"
"970135","|H0:item:26588:8:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","8","average glyph of stamina","4","7","37","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","dropped"
"970537","|H0:item:26588:23:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","23","average glyph of stamina","4","7","37","Maximum Stamina Enchantment","Adds |cffffff235|r Maximum Stamina.","crafted"
"971004","|H0:item:26588:124:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","124","average glyph of stamina","5","6","37","Maximum Stamina Enchantment","Adds |cffffff255|r Maximum Stamina.","unknown"
"970133","|H0:item:26588:6:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","6","average glyph of stamina","5","7","37","Maximum Stamina Enchantment","Adds |cffffff255|r Maximum Stamina.","dropped"
"970538","|H0:item:26588:24:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","37","24","average glyph of stamina","5","7","37","Maximum Stamina Enchantment","Adds |cffffff255|r Maximum Stamina.","crafted"
"970137","|H0:item:26588:1:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","1","average glyph of stamina","0","6","38","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"971194","|H0:item:26588:177:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","177","average glyph of stamina","0","6","38","","","unknown"
"970138","|H0:item:26588:2:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","2","average glyph of stamina","1","6","38","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","dropped"
"970539","|H0:item:26588:20:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","20","average glyph of stamina","1","6","38","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","crafted"
"971144","|H0:item:26588:175:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","175","average glyph of stamina","1","6","38","Maximum Stamina Enchantment","Adds |cffffff196|r Maximum Stamina.","unknown"
"970139","|H0:item:26588:3:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","3","average glyph of stamina","2","6","38","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"970145","|H0:item:26588:9:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","9","average glyph of stamina","2","6","38","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","dropped"
"970341","|H0:item:26588:19:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","38","19","average glyph of stamina","2","6","38","Maximum Stamina Enchantment","Adds |cffffff206|r Maximum Stamina.","unknown"
