"id","link","internalLevel","internalSubtype","quality","value","level","weaponPower","enchantDesc","maxCharges","setMaxEquipCount","setBonusDesc1","setBonusDesc2","traitDesc","icon","comment"
"877045","|H0:item:23662:21:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","21","2","42","25","604","Deals |cffffff192|r Magic Damage and restores |cffffff87|r Health.","250","3","(2 items) Adds 383 Maximum Health","(3 items) Adds 46 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","crafted"
"877218","|H0:item:23662:31:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","31","2","42","25","576","Deals |cffffff192|r Magic Damage and restores |cffffff87|r Health.","250","3","(2 items) Adds 358 Maximum Health","(3 items) Adds 43 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","crafted"
"877524","|H0:item:23662:122:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","122","3","38","25","520","Deals |cffffff207|r Magic Damage and restores |cffffff94|r Health.","300","0","(2 items) Adds 309 Maximum Health","(3 items) Adds 37 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","unknown"
"876593","|H0:item:23662:4:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","4","3","44","25","618","Deals |cffffff207|r Magic Damage and restores |cffffff94|r Health.","300","3","(2 items) Adds 396 Maximum Health","(3 items) Adds 48 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","dropped"
"876596","|H0:item:23662:7:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","7","3","44","25","632","Deals |cffffff207|r Magic Damage and restores |cffffff94|r Health.","300","3","(2 items) Adds 408 Maximum Health","(3 items) Adds 49 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","dropped"
"876848","|H0:item:23662:11:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","11","3","44","25","632","Deals |cffffff207|r Magic Damage and restores |cffffff94|r Health.","300","3","(2 items) Adds 408 Maximum Health","(3 items) Adds 49 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","dropped"
"877046","|H0:item:23662:22:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","22","3","44","25","646","Deals |cffffff207|r Magic Damage and restores |cffffff94|r Health.","300","3","(2 items) Adds 420 Maximum Health","(3 items) Adds 51 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","crafted"
"877305","|H0:item:23662:49:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","49","3","44","25","632","Deals |cffffff207|r Magic Damage and restores |cffffff94|r Health.","300","3","(2 items) Adds 408 Maximum Health","(3 items) Adds 49 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","unknown"
"877306","|H0:item:23662:50:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","50","3","44","25","618","Deals |cffffff207|r Magic Damage and restores |cffffff94|r Health.","300","3","(2 items) Adds 396 Maximum Health","(3 items) Adds 48 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","unknown"
"877525","|H0:item:23662:123:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","123","4","38","25","520","Deals |cffffff218|r Magic Damage and restores |cffffff98|r Health.","400","0","(2 items) Adds 309 Maximum Health","(3 items) Adds 37 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","unknown"
"876594","|H0:item:23662:5:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","5","4","46","25","660","Deals |cffffff218|r Magic Damage and restores |cffffff98|r Health.","400","3","(2 items) Adds 433 Maximum Health","(3 items) Adds 52 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","dropped"
"876597","|H0:item:23662:8:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","8","4","46","25","674","Deals |cffffff218|r Magic Damage and restores |cffffff98|r Health.","400","3","(2 items) Adds 445 Maximum Health","(3 items) Adds 54 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","dropped"
"877047","|H0:item:23662:23:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","23","4","48","25","688","Deals |cffffff218|r Magic Damage and restores |cffffff98|r Health.","400","3","(2 items) Adds 457 Maximum Health","(3 items) Adds 55 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","crafted"
"877526","|H0:item:23662:124:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","124","5","38","25","520","Deals |cffffff235|r Magic Damage and restores |cffffff106|r Health.","500","0","(2 items) Adds 309 Maximum Health","(3 items) Adds 37 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","unknown"
"876595","|H0:item:23662:6:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","6","5","48","25","702","Deals |cffffff235|r Magic Damage and restores |cffffff106|r Health.","500","3","(2 items) Adds 470 Maximum Health","(3 items) Adds 57 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","dropped"
"877048","|H0:item:23662:24:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","25","24","5","50","25","730","Deals |cffffff235|r Magic Damage and restores |cffffff106|r Health.","500","3","(2 items) Adds 495 Maximum Health","(3 items) Adds 60 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_b.dds","crafted"
"876599","|H0:item:23662:1:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","1","0","40","26","534","Deals |cffffff27|r Magic Damage and restores |cffffff12|r Health.","100","3","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877752","|H0:item:23662:177:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","177","0","40","26","548","Deals |cffffff27|r Magic Damage and restores |cffffff12|r Health.","100","3","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876600","|H0:item:23662:2:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","2","1","40","26","548","Deals |cffffff220|r Magic Damage and restores |cffffff99|r Health.","200","3","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877702","|H0:item:23662:175:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","175","1","40","26","534","Deals |cffffff220|r Magic Damage and restores |cffffff99|r Health.","200","3","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"877049","|H0:item:23662:20:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","20","1","42","26","576","Deals |cffffff220|r Magic Damage and restores |cffffff99|r Health.","200","3","(2 items) Adds 358 Maximum Health","(3 items) Adds 43 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"877527","|H0:item:23662:121:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","121","2","40","26","534","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876601","|H0:item:23662:3:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","3","2","42","26","604","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 383 Maximum Health","(3 items) Adds 46 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"876899","|H0:item:23662:19:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","19","2","42","26","576","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 358 Maximum Health","(3 items) Adds 43 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"877219","|H0:item:23662:31:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","31","2","42","26","590","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 371 Maximum Health","(3 items) Adds 45 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"876607","|H0:item:23662:9:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","9","2","44","26","618","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 396 Maximum Health","(3 items) Adds 48 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877050","|H0:item:23662:21:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","21","2","44","26","618","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 396 Maximum Health","(3 items) Adds 48 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"877528","|H0:item:23662:122:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","122","3","40","26","534","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","0","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876602","|H0:item:23662:4:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","4","3","44","26","632","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 408 Maximum Health","(3 items) Adds 49 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"876605","|H0:item:23662:7:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","7","3","44","26","646","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 420 Maximum Health","(3 items) Adds 51 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"876849","|H0:item:23662:11:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","11","3","44","26","646","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 420 Maximum Health","(3 items) Adds 51 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877307","|H0:item:23662:49:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","49","3","44","26","646","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 420 Maximum Health","(3 items) Adds 51 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"877308","|H0:item:23662:50:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","50","3","44","26","632","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 408 Maximum Health","(3 items) Adds 49 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"877051","|H0:item:23662:22:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","22","3","46","26","660","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 433 Maximum Health","(3 items) Adds 52 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"877529","|H0:item:23662:123:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","123","4","40","26","534","Deals |cffffff264|r Magic Damage and restores |cffffff119|r Health.","400","0","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876603","|H0:item:23662:5:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","5","4","46","26","674","Deals |cffffff264|r Magic Damage and restores |cffffff119|r Health.","400","3","(2 items) Adds 445 Maximum Health","(3 items) Adds 54 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"876606","|H0:item:23662:8:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","8","4","48","26","688","Deals |cffffff264|r Magic Damage and restores |cffffff119|r Health.","400","3","(2 items) Adds 457 Maximum Health","(3 items) Adds 55 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877052","|H0:item:23662:23:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","23","4","48","26","702","Deals |cffffff264|r Magic Damage and restores |cffffff119|r Health.","400","3","(2 items) Adds 470 Maximum Health","(3 items) Adds 57 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"877530","|H0:item:23662:124:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","124","5","40","26","534","Deals |cffffff286|r Magic Damage and restores |cffffff129|r Health.","500","0","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876604","|H0:item:23662:6:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","6","5","48","26","716","Deals |cffffff286|r Magic Damage and restores |cffffff129|r Health.","500","3","(2 items) Adds 482 Maximum Health","(3 items) Adds 58 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877053","|H0:item:23662:24:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","26","24","5","50","26","744","Deals |cffffff286|r Magic Damage and restores |cffffff129|r Health.","500","3","(2 items) Adds 507 Maximum Health","(3 items) Adds 61 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"876608","|H0:item:23662:1:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","1","0","40","27","548","Deals |cffffff27|r Magic Damage and restores |cffffff12|r Health.","100","3","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877753","|H0:item:23662:177:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","177","0","40","27","562","Deals |cffffff27|r Magic Damage and restores |cffffff12|r Health.","100","3","(2 items) Adds 346 Maximum Health","(3 items) Adds 42 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876609","|H0:item:23662:2:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","2","1","40","27","562","Deals |cffffff220|r Magic Damage and restores |cffffff99|r Health.","200","3","(2 items) Adds 346 Maximum Health","(3 items) Adds 42 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877703","|H0:item:23662:175:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","175","1","40","27","548","Deals |cffffff220|r Magic Damage and restores |cffffff99|r Health.","200","3","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"877054","|H0:item:23662:20:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","20","1","42","27","590","Deals |cffffff220|r Magic Damage and restores |cffffff99|r Health.","200","3","(2 items) Adds 371 Maximum Health","(3 items) Adds 45 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"877531","|H0:item:23662:121:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","121","2","40","27","548","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876900","|H0:item:23662:19:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","19","2","42","27","590","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 371 Maximum Health","(3 items) Adds 45 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"877220","|H0:item:23662:31:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","31","2","42","27","604","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 383 Maximum Health","(3 items) Adds 46 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"876610","|H0:item:23662:3:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","3","2","44","27","618","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 396 Maximum Health","(3 items) Adds 48 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"876616","|H0:item:23662:9:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","9","2","44","27","632","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 408 Maximum Health","(3 items) Adds 49 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877055","|H0:item:23662:21:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","21","2","44","27","632","Deals |cffffff231|r Magic Damage and restores |cffffff104|r Health.","250","3","(2 items) Adds 408 Maximum Health","(3 items) Adds 49 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"877532","|H0:item:23662:122:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","122","3","40","27","548","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","0","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876611","|H0:item:23662:4:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","4","3","44","27","646","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 420 Maximum Health","(3 items) Adds 51 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877310","|H0:item:23662:50:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","50","3","44","27","646","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 420 Maximum Health","(3 items) Adds 51 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876614","|H0:item:23662:7:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","7","3","46","27","660","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 433 Maximum Health","(3 items) Adds 52 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"876850","|H0:item:23662:11:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","11","3","46","27","660","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 433 Maximum Health","(3 items) Adds 52 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"877056","|H0:item:23662:22:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","22","3","46","27","674","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 445 Maximum Health","(3 items) Adds 54 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","crafted"
"877309","|H0:item:23662:49:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","49","3","46","27","660","Deals |cffffff249|r Magic Damage and restores |cffffff113|r Health.","300","3","(2 items) Adds 433 Maximum Health","(3 items) Adds 52 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"877533","|H0:item:23662:123:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","123","4","40","27","548","Deals |cffffff264|r Magic Damage and restores |cffffff119|r Health.","400","0","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","unknown"
"876612","|H0:item:23662:5:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","5","4","48","27","688","Deals |cffffff264|r Magic Damage and restores |cffffff119|r Health.","400","3","(2 items) Adds 457 Maximum Health","(3 items) Adds 55 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
"876615","|H0:item:23662:8:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","27","8","4","48","27","702","Deals |cffffff264|r Magic Damage and restores |cffffff119|r Health.","400","3","(2 items) Adds 470 Maximum Health","(3 items) Adds 57 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_c.dds","dropped"
