"id","link","internalLevel","internalSubtype","name","trait","quality","value","level","type","equipType","weaponType","armorType","armorRating","weaponPower","cond","enchantName","enchantDesc","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","bindType","traitDesc","comment"
"19221271","|H0:item:68118:175:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","175","Molag Kena's Mask","18","1","27","34","2","1","0","2","731","0","0","Maximum Stamina Enchantment","Adds 170 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","unknown"
"19220233","|H0:item:68118:2:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","2","Molag Kena's Mask","18","1","28","34","2","1","0","2","752","0","0","Maximum Stamina Enchantment","Adds 170 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 3.5%.","dropped"
"19220650","|H0:item:68118:20:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","20","Molag Kena's Mask","18","1","30","34","2","1","0","2","794","0","0","Maximum Stamina Enchantment","Adds 170 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 55 Weapon Damage","Adds 55 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 222 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","crafted"
"19221120","|H0:item:68118:121:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","121","Molag Kena's Mask","18","2","27","34","2","1","0","2","731","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220234","|H0:item:68118:3:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","3","Molag Kena's Mask","18","2","30","34","2","1","0","2","836","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220468","|H0:item:68118:19:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","19","Molag Kena's Mask","18","2","30","34","2","1","0","2","794","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 55 Weapon Damage","Adds 55 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 222 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220788","|H0:item:68118:31:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","31","Molag Kena's Mask","18","2","30","34","2","1","0","2","815","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 57 Weapon Damage","Adds 57 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 228 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220240","|H0:item:68118:9:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","9","Molag Kena's Mask","18","2","31","34","2","1","0","2","857","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220651","|H0:item:68118:21:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","21","Molag Kena's Mask","18","2","31","34","2","1","0","2","857","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19221121","|H0:item:68118:122:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","122","Molag Kena's Mask","18","3","27","34","2","1","0","2","731","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220235","|H0:item:68118:4:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","4","Molag Kena's Mask","18","3","31","34","2","1","0","2","878","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 61 Weapon Damage","Adds 61 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 246 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220238","|H0:item:68118:7:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","7","Molag Kena's Mask","18","3","31","34","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220418","|H0:item:68118:11:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","11","Molag Kena's Mask","18","3","31","34","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220884","|H0:item:68118:49:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","49","Molag Kena's Mask","18","3","31","34","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220885","|H0:item:68118:50:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","50","Molag Kena's Mask","18","3","31","34","2","1","0","2","878","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 61 Weapon Damage","Adds 61 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 246 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220652","|H0:item:68118:22:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","22","Molag Kena's Mask","18","3","32","34","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19221122","|H0:item:68118:123:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","123","Molag Kena's Mask","18","4","27","34","2","1","0","2","731","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","unknown"
"19220236","|H0:item:68118:5:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","5","Molag Kena's Mask","18","4","32","34","2","1","0","2","941","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220239","|H0:item:68118:8:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","8","Molag Kena's Mask","18","4","33","34","2","1","0","2","962","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220653","|H0:item:68118:23:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","23","Molag Kena's Mask","18","4","33","34","2","1","0","2","983","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","crafted"
"19221123","|H0:item:68118:124:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","124","Molag Kena's Mask","18","5","27","34","2","1","0","2","731","0","0","Maximum Stamina Enchantment","Adds 221 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","unknown"
"19220237","|H0:item:68118:6:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","6","Molag Kena's Mask","18","5","33","34","2","1","0","2","1004","0","0","Maximum Stamina Enchantment","Adds 221 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 7.5%.","dropped"
"19220654","|H0:item:68118:24:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","34","24","Molag Kena's Mask","18","5","35","34","2","1","0","2","1046","0","0","Maximum Stamina Enchantment","Adds 221 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","crafted"
"19220241","|H0:item:68118:1:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","1","Molag Kena's Mask","18","0","28","35","2","1","0","2","752","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 2.5%.","dropped"
"19221322","|H0:item:68118:177:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","177","Molag Kena's Mask","18","0","28","35","2","1","0","2","773","0","0","","","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","unknown"
"19220242","|H0:item:68118:2:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","2","Molag Kena's Mask","18","1","28","35","2","1","0","2","773","0","0","Maximum Stamina Enchantment","Adds 170 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 3.5%.","dropped"
"19221272","|H0:item:68118:175:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","175","Molag Kena's Mask","18","1","28","35","2","1","0","2","752","0","0","Maximum Stamina Enchantment","Adds 170 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","unknown"
"19220655","|H0:item:68118:20:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","20","Molag Kena's Mask","18","1","30","35","2","1","0","2","815","0","0","Maximum Stamina Enchantment","Adds 170 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 57 Weapon Damage","Adds 57 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 228 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","crafted"
"19221124","|H0:item:68118:121:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","121","Molag Kena's Mask","18","2","28","35","2","1","0","2","752","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220469","|H0:item:68118:19:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","19","Molag Kena's Mask","18","2","30","35","2","1","0","2","815","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 57 Weapon Damage","Adds 57 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 228 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220789","|H0:item:68118:31:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","31","Molag Kena's Mask","18","2","30","35","2","1","0","2","836","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220243","|H0:item:68118:3:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","3","Molag Kena's Mask","18","2","31","35","2","1","0","2","857","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220249","|H0:item:68118:9:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","9","Molag Kena's Mask","18","2","31","35","2","1","0","2","878","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 61 Weapon Damage","Adds 61 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 246 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220656","|H0:item:68118:21:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","21","Molag Kena's Mask","18","2","31","35","2","1","0","2","878","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 61 Weapon Damage","Adds 61 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 246 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19221125","|H0:item:68118:122:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","122","Molag Kena's Mask","18","3","28","35","2","1","0","2","752","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220244","|H0:item:68118:4:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","4","Molag Kena's Mask","18","3","31","35","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220887","|H0:item:68118:50:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","50","Molag Kena's Mask","18","3","31","35","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220247","|H0:item:68118:7:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","7","Molag Kena's Mask","18","3","32","35","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220419","|H0:item:68118:11:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","11","Molag Kena's Mask","18","3","32","35","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220657","|H0:item:68118:22:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","22","Molag Kena's Mask","18","3","32","35","2","1","0","2","941","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19220886","|H0:item:68118:49:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","49","Molag Kena's Mask","18","3","32","35","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 194 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19221126","|H0:item:68118:123:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","123","Molag Kena's Mask","18","4","28","35","2","1","0","2","752","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","unknown"
