"id","logId","link","itemId","internalLevel","internalSubtype","potionData","name","description","style","trait","quality","value","level","type","equipType","weaponType","armorType","craftType","armorRating","weaponPower","cond","enchantId","enchantLevel","enchantSubtype","enchantName","enchantDesc","maxCharges","abilityName","abilityDesc","abilityCooldown","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusCount5","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","setBonusDesc5","glyphMinLevel","glyphMaxLevel","runeType","runeRank","bindType","siegeHP","bookTitle","craftSkillRank","recipeRank","recipeQuality","refinedItemLink","resultItemLink","materialLevelDesc","traitDesc","traitAbilityDesc","traitCooldown","isUnique","isUniqueEquipped","isVendorTrash","isArmorDecay","isConsumable","icon","comment","tags","dyeData"
"70551495","-1","|H0:item:107884:175:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","175","0","Bow of Prayer","","4","5","1","40","28","1","6","8","0","-1","0","477","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff220|r Magic Damage and restores |cffffff41|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 315 Maximum Magicka","(3 items) Adds 42 Spell Damage","(4 items) Adds 42 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff789|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1680|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550409","-1","|H0:item:107884:2:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","2","0","Bow of Prayer","","4","5","1","42","28","1","6","8","0","-1","0","489","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff220|r Magic Damage and restores |cffffff41|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 326 Maximum Magicka","(3 items) Adds 43 Spell Damage","(4 items) Adds 43 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff817|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1740|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550850","-1","|H0:item:107884:20:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","20","0","Bow of Prayer","","4","5","1","42","28","1","6","8","0","-1","0","513","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff220|r Magic Damage and restores |cffffff41|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 348 Maximum Magicka","(3 items) Adds 46 Spell Damage","(4 items) Adds 46 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff874|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1860|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
"70551326","-1","|H0:item:107884:121:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","121","0","Bow of Prayer","","4","5","2","40","28","1","6","8","0","-1","0","477","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 315 Maximum Magicka","(3 items) Adds 42 Spell Damage","(4 items) Adds 42 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff789|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1680|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550692","-1","|H0:item:107884:19:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","19","0","Bow of Prayer","","4","5","2","42","28","1","6","8","0","-1","0","513","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 348 Maximum Magicka","(3 items) Adds 46 Spell Damage","(4 items) Adds 46 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff874|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1860|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550410","-1","|H0:item:107884:3:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","3","0","Bow of Prayer","","4","5","2","44","28","1","6","8","0","-1","0","537","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 371 Maximum Magicka","(3 items) Adds 49 Spell Damage","(4 items) Adds 49 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff930|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1980|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550416","-1","|H0:item:107884:9:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","9","0","Bow of Prayer","","4","5","2","44","28","1","6","8","0","-1","0","549","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 382 Maximum Magicka","(3 items) Adds 51 Spell Damage","(4 items) Adds 51 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff958|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2040|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550851","-1","|H0:item:107884:21:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","21","0","Bow of Prayer","","4","5","2","44","28","1","6","8","0","-1","0","549","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 382 Maximum Magicka","(3 items) Adds 51 Spell Damage","(4 items) Adds 51 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff958|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2040|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
"70551012","-1","|H0:item:107884:31:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","31","0","Bow of Prayer","","4","5","2","44","28","1","6","8","0","-1","0","525","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 360 Maximum Magicka","(3 items) Adds 48 Spell Damage","(4 items) Adds 48 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff902|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1920|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
"70551327","-1","|H0:item:107884:122:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","122","0","Bow of Prayer","","4","5","3","40","28","1","6","8","0","-1","0","477","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff249|r Magic Damage and restores |cffffff46|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 315 Maximum Magicka","(3 items) Adds 42 Spell Damage","(4 items) Adds 42 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff789|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1680|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550411","-1","|H0:item:107884:4:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","4","0","Bow of Prayer","","4","5","3","46","28","1","6","8","0","-1","0","561","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff249|r Magic Damage and restores |cffffff46|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 393 Maximum Magicka","(3 items) Adds 52 Spell Damage","(4 items) Adds 52 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff987|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2100|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550414","-1","|H0:item:107884:7:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","7","0","Bow of Prayer","","4","5","3","46","28","1","6","8","0","-1","0","572","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff249|r Magic Damage and restores |cffffff46|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 405 Maximum Magicka","(3 items) Adds 54 Spell Damage","(4 items) Adds 54 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1015|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2160|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550642","-1","|H0:item:107884:11:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","11","0","Bow of Prayer","","4","5","3","46","28","1","6","8","0","-1","0","572","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff249|r Magic Damage and restores |cffffff46|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 405 Maximum Magicka","(3 items) Adds 54 Spell Damage","(4 items) Adds 54 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1015|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2160|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70551102","-1","|H0:item:107884:49:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","49","0","Bow of Prayer","","4","5","3","46","28","1","6","8","0","-1","0","572","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff249|r Magic Damage and restores |cffffff46|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 405 Maximum Magicka","(3 items) Adds 54 Spell Damage","(4 items) Adds 54 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1015|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2160|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70551103","-1","|H0:item:107884:50:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","50","0","Bow of Prayer","","4","5","3","46","28","1","6","8","0","-1","0","561","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff249|r Magic Damage and restores |cffffff46|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 393 Maximum Magicka","(3 items) Adds 52 Spell Damage","(4 items) Adds 52 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff987|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2100|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550852","-1","|H0:item:107884:22:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","22","0","Bow of Prayer","","4","5","3","48","28","1","6","8","0","-1","0","584","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff249|r Magic Damage and restores |cffffff46|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 416 Maximum Magicka","(3 items) Adds 55 Spell Damage","(4 items) Adds 55 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1043|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2220|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
"70551328","-1","|H0:item:107884:123:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","123","0","Bow of Prayer","","4","5","4","40","28","1","6","8","0","-1","0","477","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff264|r Magic Damage and restores |cffffff49|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 315 Maximum Magicka","(3 items) Adds 42 Spell Damage","(4 items) Adds 42 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff789|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1680|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550412","-1","|H0:item:107884:5:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","5","0","Bow of Prayer","","4","5","4","48","28","1","6","8","0","-1","0","596","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff264|r Magic Damage and restores |cffffff49|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 427 Maximum Magicka","(3 items) Adds 57 Spell Damage","(4 items) Adds 57 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1071|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2280|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550415","-1","|H0:item:107884:8:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","8","0","Bow of Prayer","","4","5","4","48","28","1","6","8","0","-1","0","608","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff264|r Magic Damage and restores |cffffff49|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 438 Maximum Magicka","(3 items) Adds 58 Spell Damage","(4 items) Adds 58 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1099|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2340|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550853","-1","|H0:item:107884:23:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","23","0","Bow of Prayer","","4","5","4","50","28","1","6","8","0","-1","0","620","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff264|r Magic Damage and restores |cffffff49|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 450 Maximum Magicka","(3 items) Adds 60 Spell Damage","(4 items) Adds 60 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1128|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2400|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
"70551329","-1","|H0:item:107884:124:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","124","0","Bow of Prayer","","4","5","5","40","28","1","6","8","0","-1","0","477","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff286|r Magic Damage and restores |cffffff53|r Magicka.","500","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 315 Maximum Magicka","(3 items) Adds 42 Spell Damage","(4 items) Adds 42 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff789|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1680|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550413","-1","|H0:item:107884:6:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","6","0","Bow of Prayer","","4","5","5","50","28","1","6","8","0","-1","0","632","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff286|r Magic Damage and restores |cffffff53|r Magicka.","500","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 461 Maximum Magicka","(3 items) Adds 61 Spell Damage","(4 items) Adds 61 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1156|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2460|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550854","-1","|H0:item:107884:24:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","28","24","0","Bow of Prayer","","4","5","5","52","28","1","6","8","0","-1","0","656","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff286|r Magic Damage and restores |cffffff53|r Magicka.","500","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 483 Maximum Magicka","(3 items) Adds 64 Spell Damage","(4 items) Adds 64 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1212|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2580|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
"70550417","-1","|H0:item:107884:1:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","1","0","Bow of Prayer","","4","5","0","42","29","1","6","8","0","-1","0","489","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff27|r Magic Damage and restores |cffffff5|r Magicka.","100","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 326 Maximum Magicka","(3 items) Adds 43 Spell Damage","(4 items) Adds 43 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff817|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1740|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70551546","-1","|H0:item:107884:177:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","177","0","Bow of Prayer","","4","5","0","42","29","1","6","8","0","-1","0","501","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff27|r Magic Damage and restores |cffffff5|r Magicka.","100","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 337 Maximum Magicka","(3 items) Adds 45 Spell Damage","(4 items) Adds 45 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff846|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1800|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550418","-1","|H0:item:107884:2:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","2","0","Bow of Prayer","","4","5","1","42","29","1","6","8","0","-1","0","501","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff220|r Magic Damage and restores |cffffff41|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 337 Maximum Magicka","(3 items) Adds 45 Spell Damage","(4 items) Adds 45 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff846|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1800|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70551496","-1","|H0:item:107884:175:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","175","0","Bow of Prayer","","4","5","1","42","29","1","6","8","0","-1","0","489","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff220|r Magic Damage and restores |cffffff41|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 326 Maximum Magicka","(3 items) Adds 43 Spell Damage","(4 items) Adds 43 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff817|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1740|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550855","-1","|H0:item:107884:20:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","20","0","Bow of Prayer","","4","5","1","44","29","1","6","8","0","-1","0","525","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff220|r Magic Damage and restores |cffffff41|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 360 Maximum Magicka","(3 items) Adds 48 Spell Damage","(4 items) Adds 48 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff902|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1920|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
"70551330","-1","|H0:item:107884:121:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","121","0","Bow of Prayer","","4","5","2","42","29","1","6","8","0","-1","0","489","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 326 Maximum Magicka","(3 items) Adds 43 Spell Damage","(4 items) Adds 43 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff817|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1740|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70550419","-1","|H0:item:107884:3:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","3","0","Bow of Prayer","","4","5","2","44","29","1","6","8","0","-1","0","549","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 382 Maximum Magicka","(3 items) Adds 51 Spell Damage","(4 items) Adds 51 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff958|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2040|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","dropped","",""
"70550693","-1","|H0:item:107884:19:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","19","0","Bow of Prayer","","4","5","2","44","29","1","6","8","0","-1","0","525","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 360 Maximum Magicka","(3 items) Adds 48 Spell Damage","(4 items) Adds 48 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff902|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1920|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","unknown","",""
"70551013","-1","|H0:item:107884:31:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","29","31","0","Bow of Prayer","","4","5","2","44","29","1","6","8","0","-1","0","537","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff231|r Magic Damage and restores |cffffff43|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 371 Maximum Magicka","(3 items) Adds 49 Spell Damage","(4 items) Adds 49 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff930|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff1980|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_c.dds","crafted","",""
