"id","logId","link","itemId","internalLevel","internalSubtype","potionData","name","description","style","trait","quality","value","level","type","equipType","weaponType","armorType","craftType","armorRating","weaponPower","cond","enchantId","enchantLevel","enchantSubtype","enchantName","enchantDesc","maxCharges","abilityName","abilityDesc","abilityCooldown","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusCount5","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","setBonusDesc5","glyphMinLevel","glyphMaxLevel","runeType","runeRank","bindType","siegeHP","bookTitle","craftSkillRank","recipeRank","recipeQuality","refinedItemLink","resultItemLink","materialLevelDesc","traitDesc","traitAbilityDesc","traitCooldown","isUnique","isUniqueEquipped","isVendorTrash","isArmorDecay","isConsumable","icon","comment","tags","dyeData"
"19223109","-1","|H0:item:68120:2:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","2","0","Molag Kena's Guise","","0","12","1","23","24","2","1","0","1","-1","367","0","0","0","0","0","Maximum Magicka Enchantment","Adds 128 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 37 Weapon Damage","Adds 37 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 150 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 75 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19224227","-1","|H0:item:68120:175:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","175","0","Molag Kena's Guise","","0","12","1","23","24","2","1","0","1","-1","353","0","0","0","0","0","Maximum Magicka Enchantment","Adds 128 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 72 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223566","-1","|H0:item:68120:20:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","20","0","Molag Kena's Guise","","0","12","1","25","24","2","1","0","1","-1","395","0","0","0","0","0","Maximum Magicka Enchantment","Adds 128 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 40 Weapon Damage","Adds 40 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 162 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 81 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19224046","-1","|H0:item:68120:121:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","121","0","Molag Kena's Guise","","0","12","2","23","24","2","1","0","1","-1","353","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 72 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223424","-1","|H0:item:68120:19:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","19","0","Molag Kena's Guise","","0","12","2","25","24","2","1","0","1","-1","395","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 40 Weapon Damage","Adds 40 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 162 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 81 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223744","-1","|H0:item:68120:31:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","31","0","Molag Kena's Guise","","0","12","2","25","24","2","1","0","1","-1","409","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 42 Weapon Damage","Adds 42 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 168 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 84 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223110","-1","|H0:item:68120:3:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","3","0","Molag Kena's Guise","","0","12","2","26","24","2","1","0","1","-1","423","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 43 Weapon Damage","Adds 43 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 174 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 87 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223116","-1","|H0:item:68120:9:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","9","0","Molag Kena's Guise","","0","12","2","26","24","2","1","0","1","-1","437","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 45 Weapon Damage","Adds 45 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 180 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 90 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223567","-1","|H0:item:68120:21:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","21","0","Molag Kena's Guise","","0","12","2","26","24","2","1","0","1","-1","437","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 45 Weapon Damage","Adds 45 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 180 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 90 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19224047","-1","|H0:item:68120:122:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","122","0","Molag Kena's Guise","","0","12","3","23","24","2","1","0","1","-1","353","0","0","0","0","0","Maximum Magicka Enchantment","Adds 146 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 72 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223111","-1","|H0:item:68120:4:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","4","0","Molag Kena's Guise","","0","12","3","26","24","2","1","0","1","-1","451","0","0","0","0","0","Maximum Magicka Enchantment","Adds 146 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 46 Weapon Damage","Adds 46 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 186 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 93 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223831","-1","|H0:item:68120:50:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","50","0","Molag Kena's Guise","","0","12","3","26","24","2","1","0","1","-1","451","0","0","0","0","0","Maximum Magicka Enchantment","Adds 146 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 46 Weapon Damage","Adds 46 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 186 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 93 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223114","-1","|H0:item:68120:7:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","7","0","Molag Kena's Guise","","0","12","3","27","24","2","1","0","1","-1","465","0","0","0","0","0","Maximum Magicka Enchantment","Adds 146 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 96 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223374","-1","|H0:item:68120:11:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","11","0","Molag Kena's Guise","","0","12","3","27","24","2","1","0","1","-1","465","0","0","0","0","0","Maximum Magicka Enchantment","Adds 146 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 96 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223568","-1","|H0:item:68120:22:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","22","0","Molag Kena's Guise","","0","12","3","27","24","2","1","0","1","-1","479","0","0","0","0","0","Maximum Magicka Enchantment","Adds 146 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 49 Weapon Damage","Adds 49 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 198 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 99 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223830","-1","|H0:item:68120:49:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","49","0","Molag Kena's Guise","","0","12","3","27","24","2","1","0","1","-1","465","0","0","0","0","0","Maximum Magicka Enchantment","Adds 146 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 96 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19224048","-1","|H0:item:68120:123:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","123","0","Molag Kena's Guise","","0","12","4","23","24","2","1","0","1","-1","353","0","0","0","0","0","Maximum Magicka Enchantment","Adds 154 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 72 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223112","-1","|H0:item:68120:5:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","5","0","Molag Kena's Guise","","0","12","4","27","24","2","1","0","1","-1","493","0","0","0","0","0","Maximum Magicka Enchantment","Adds 154 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 102 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223115","-1","|H0:item:68120:8:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","8","0","Molag Kena's Guise","","0","12","4","28","24","2","1","0","1","-1","507","0","0","0","0","0","Maximum Magicka Enchantment","Adds 154 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 105 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223569","-1","|H0:item:68120:23:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","23","0","Molag Kena's Guise","","0","12","4","28","24","2","1","0","1","-1","521","0","0","0","0","0","Maximum Magicka Enchantment","Adds 154 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 108 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19224049","-1","|H0:item:68120:124:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","124","0","Molag Kena's Guise","","0","12","5","23","24","2","1","0","1","-1","353","0","0","0","0","0","Maximum Magicka Enchantment","Adds 166 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 36 Weapon Damage","Adds 36 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 144 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 72 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223113","-1","|H0:item:68120:6:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","6","0","Molag Kena's Guise","","0","12","5","30","24","2","1","0","1","-1","535","0","0","0","0","0","Maximum Magicka Enchantment","Adds 166 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 55 Weapon Damage","Adds 55 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 222 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 111 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223570","-1","|H0:item:68120:24:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","24","24","0","Molag Kena's Guise","","0","12","5","30","24","2","1","0","1","-1","563","0","0","0","0","0","Maximum Magicka Enchantment","Adds 166 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 117 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223117","-1","|H0:item:68120:1:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","1","0","Molag Kena's Guise","","0","12","0","23","25","2","1","0","1","-1","367","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 37 Weapon Damage","Adds 37 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 150 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 75 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19224278","-1","|H0:item:68120:177:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","177","0","Molag Kena's Guise","","0","12","0","25","25","2","1","0","1","-1","381","0","0","0","0","0","","","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 39 Weapon Damage","Adds 39 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 156 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 78 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19224228","-1","|H0:item:68120:175:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","175","0","Molag Kena's Guise","","0","12","1","23","25","2","1","0","1","-1","367","0","0","0","0","0","Maximum Magicka Enchantment","Adds 128 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 37 Weapon Damage","Adds 37 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 150 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 75 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223118","-1","|H0:item:68120:2:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","2","0","Molag Kena's Guise","","0","12","1","25","25","2","1","0","1","-1","381","0","0","0","0","0","Maximum Magicka Enchantment","Adds 128 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 39 Weapon Damage","Adds 39 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 156 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 78 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223571","-1","|H0:item:68120:20:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","20","0","Molag Kena's Guise","","0","12","1","25","25","2","1","0","1","-1","409","0","0","0","0","0","Maximum Magicka Enchantment","Adds 128 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 42 Weapon Damage","Adds 42 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 168 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 84 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19224050","-1","|H0:item:68120:121:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","121","0","Molag Kena's Guise","","0","12","2","23","25","2","1","0","1","-1","367","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 37 Weapon Damage","Adds 37 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 150 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 75 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223425","-1","|H0:item:68120:19:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","19","0","Molag Kena's Guise","","0","12","2","25","25","2","1","0","1","-1","409","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 42 Weapon Damage","Adds 42 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 168 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 84 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223119","-1","|H0:item:68120:3:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","3","0","Molag Kena's Guise","","0","12","2","26","25","2","1","0","1","-1","437","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 45 Weapon Damage","Adds 45 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 180 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 90 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223125","-1","|H0:item:68120:9:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","25","9","0","Molag Kena's Guise","","0","12","2","26","25","2","1","0","1","-1","451","0","0","0","0","0","Maximum Magicka Enchantment","Adds 135 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 46 Weapon Damage","Adds 46 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 186 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 93 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
